# 20200322_M5.1_Zagreb median gmf, Stations:None, gmlt:USGS, Rupture:Heraketal2021
custom_site_id,lon,lat,AkkarEtAlRjb2014,CauzziEtAl2014,ZhaoEtAl2016Asc
t_904,14.442560000000014,45.53089,0.00287152,0.004825104,0.0092491545
t_905,14.352730000000008,45.53089,0.0022147116,0.0038689151,0.0063441186
t_906,14.262900000000002,45.53089,0.0028867198,0.004581198,0.007767473
t_907,14.532399999999996,45.53089,0.0034307002,0.0056721736,0.010123289
t_908,14.262900000000002,45.59379,0.0028357655,0.004554546,0.007954652
t_909,14.442560000000014,45.59379,0.0026182274,0.0045470283,0.007123392
t_91,15.520540000000011,44.77067,0.0028294104,0.004751072,0.0068736738
t_910,14.532399999999996,45.59379,0.0035808026,0.0059137754,0.010431082
t_911,14.352730000000008,45.59379,0.002657204,0.0044636764,0.006508508
t_912,14.712060000000008,45.46793,0.0035587745,0.006113706,0.008778556
t_913,14.891719999999992,45.53089,0.0043832953,0.007727826,0.011146204
t_914,14.622230000000002,45.53089,0.0030760984,0.0053922986,0.008319454
t_915,14.801890000000014,45.53089,0.0041831746,0.0072209374,0.013459609
t_916,14.712060000000008,45.53089,0.0037441212,0.0064379056,0.012209903
t_917,14.712060000000008,45.59379,0.0036517736,0.006395476,0.009481556
t_918,14.622230000000002,45.59379,0.0036573538,0.0061978325,0.011473285
t_919,14.801890000000014,45.59379,0.0049578273,0.008307515,0.014003307
t_92,15.700209999999998,44.83441,0.0034633244,0.0057820324,0.010581153
t_920,14.801890000000014,45.65661,0.0039927005,0.0071469336,0.010844984
t_921,14.712060000000008,45.65661,0.0040509338,0.006976628,0.013039534
t_922,14.08323999999999,45.53089,0.0025228953,0.0039322497,0.006569168
t_923,14.173069999999996,45.59379,0.0023887232,0.0039010937,0.0072981063
t_924,13.993410000000011,45.59379,0.002244707,0.0035364127,0.0061755213
t_925,14.08323999999999,45.59379,0.002369002,0.0037761137,0.0067078406
t_926,14.08323999999999,45.65661,0.002068106,0.0034326236,0.0051126597
t_927,13.993410000000011,45.65661,0.002298432,0.003617139,0.00627639
t_928,14.173069999999996,45.65661,0.0027381112,0.004343368,0.0074332245
t_929,13.993410000000011,45.71936,0.0022463324,0.0035697573,0.0063560302
t_93,15.610369999999989,44.83441,0.003492908,0.005776041,0.010342204
t_930,14.173069999999996,45.71936,0.0025857482,0.0041805115,0.0075400085
t_931,14.08323999999999,45.71936,0.002624177,0.004114372,0.006916206
t_932,14.352730000000008,45.65661,0.0030821199,0.005018201,0.008872842
t_933,14.532399999999996,45.65661,0.003470834,0.005824662,0.010693238
t_934,14.442560000000014,45.65661,0.003108932,0.0052030915,0.009727703
t_935,14.262900000000002,45.65661,0.0026990222,0.004417393,0.008112431
t_936,14.532399999999996,45.71936,0.003410024,0.0057851817,0.0109019745
t_937,14.352730000000008,45.71936,0.0028680668,0.0047816574,0.009019798
t_938,14.442560000000014,45.71936,0.0030643858,0.005177575,0.009902081
t_939,14.262900000000002,45.71936,0.0022172527,0.0038376332,0.006171276
t_94,15.520540000000011,44.83441,0.0031049862,0.0052437903,0.010056293
t_940,14.532399999999996,45.78205,0.0046687447,0.0073735146,0.009354124
t_941,14.262900000000002,45.78205,0.0023114316,0.0039711264,0.0062379004
t_942,14.622230000000002,45.65661,0.0032611764,0.005743843,0.00883229
t_943,14.801890000000014,45.71936,0.0045777885,0.007979261,0.014856574
t_944,14.622230000000002,45.71936,0.0034667463,0.0060524484,0.009021315
t_945,14.712060000000008,45.71936,0.0034259136,0.006210756,0.010000184
t_946,14.712060000000008,45.78205,0.0039036665,0.006877776,0.010165268
t_947,14.622230000000002,45.78205,0.004410301,0.0072789635,0.01222124
t_948,14.801890000000014,45.78205,0.0055030226,0.009216077,0.015129957
t_949,14.622230000000002,45.84466,0.0042461175,0.0070928843,0.01232211
t_95,15.700209999999998,44.89808,0.0037854088,0.0063795783,0.011680333
t_950,14.801890000000014,45.84466,0.004614854,0.008102966,0.01144961
t_951,14.712060000000008,45.84466,0.005608545,0.009071331,0.0115892645
t_952,14.352730000000008,45.78205,0.003930796,0.0060904855,0.007723621
t_953,14.442560000000014,45.78205,0.0032108626,0.0053822133,0.010026236
t_954,14.352730000000008,45.84466,0.0035350902,0.005623868,0.00918393
t_955,14.442560000000014,45.84466,0.0031832524,0.005359991,0.010096455
t_956,14.532399999999996,45.84466,0.0034423682,0.005866546,0.0111343665
t_957,14.262900000000002,45.84466,0.003360224,0.005259449,0.008377039
t_958,14.532399999999996,45.9072,0.0033962622,0.00581084,0.011150342
t_959,14.442560000000014,45.9072,0.003157007,0.005329589,0.01011071
t_96,15.520540000000011,44.89808,0.0032719132,0.005621238,0.008276241
t_960,14.352730000000008,45.9072,0.002388028,0.0042020734,0.0068901367
t_961,14.262900000000002,45.9072,0.0027349398,0.0045090728,0.008388648
t_962,13.993410000000011,45.78205,0.0020703222,0.0033693318,0.0064129923
t_963,14.173069999999996,45.78205,0.003365717,0.0051187943,0.006446906
t_964,14.08323999999999,45.78205,0.001946512,0.0033059842,0.005230735
t_965,14.08323999999999,45.84466,0.0022892226,0.0037339015,0.0070198914
t_966,14.173069999999996,45.84466,0.0023876275,0.003960083,0.00573878
t_967,13.993410000000011,45.84466,0.0021139393,0.003427284,0.0064462107
t_968,14.08323999999999,45.9072,0.002019406,0.003404284,0.0052664774
t_969,13.993410000000011,45.9072,0.0021465498,0.0034678895,0.0064551085
t_97,15.610369999999989,44.89808,0.0042602965,0.0069156275,0.011391025
t_970,14.173069999999996,45.9072,0.0026204411,0.0042451373,0.0076705515
t_971,14.173069999999996,45.96967,0.0037076569,0.005538988,0.0064736335
t_972,14.801890000000014,45.9072,0.005333177,0.009033376,0.015306246
t_973,14.712060000000008,45.9072,0.0041729324,0.007252379,0.013711884
t_974,14.622230000000002,45.9072,0.0038360218,0.006578107,0.012340181
t_975,14.712060000000008,45.96967,0.004827392,0.0080712885,0.013629511
t_976,14.622230000000002,45.96967,0.004290449,0.0071395305,0.012274997
t_977,14.801890000000014,45.96967,0.0046332055,0.008112508,0.011388631
t_978,14.801890000000014,46.03207,0.004979481,0.008518037,0.014972246
t_979,14.622230000000002,46.03207,0.0039404146,0.006672894,0.012129448
t_98,15.071380000000005,44.70686,0.0018843529,0.0032311128,0.0052699456
t_980,14.712060000000008,46.03207,0.0040996927,0.0071114763,0.013448182
t_981,14.801890000000014,46.0944,0.0044280277,0.0077449717,0.010962368
t_982,14.352730000000008,45.96967,0.004134538,0.006348371,0.0077559953
t_983,14.532399999999996,45.96967,0.004952563,0.0077428753,0.009394399
t_984,14.442560000000014,45.96967,0.0029339879,0.0050408193,0.0075434325
t_985,14.262900000000002,45.96967,0.0024044628,0.00409415,0.006263861
t_986,14.352730000000008,46.03207,0.002748971,0.0046440377,0.006804805
t_987,14.262900000000002,46.03207,0.0029924628,0.0048044897,0.008294452
t_988,14.532399999999996,46.03207,0.0034750851,0.00588086,0.01098017
t_989,14.442560000000014,46.03207,0.0039184177,0.0062399213,0.0099720415
t_99,15.071380000000005,44.77067,0.002415241,0.003977604,0.0075963987
t_990,14.352730000000008,46.0944,0.0028315207,0.004726095,0.008959681
t_991,14.532399999999996,46.0944,0.005030573,0.0077938493,0.009142297
t_992,13.993410000000011,45.96967,0.0023774547,0.0037387374,0.006439587
t_993,14.08323999999999,45.96967,0.0023056814,0.0037522651,0.007010778
t_994,14.08323999999999,46.03207,0.0022309336,0.003653994,0.0069640237
t_995,13.993410000000011,46.03207,0.0017362868,0.002956468,0.004794836
t_996,14.173069999999996,46.03207,0.0021697013,0.0036787437,0.0056879856
t_997,14.262900000000002,46.0944,0.002586175,0.0042927815,0.008191339
t_998,14.173069999999996,46.0944,0.0026161603,0.004210923,0.0075053056
t_999,14.08323999999999,46.0944,0.0018480474,0.0031684393,0.0051622167
