custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_135,34.04684,-13.83452,417.0,False,334.41102,1.20581
t_136,34.58583,-13.83452,212.0,False,505.8215,2.61448
t_137,34.13667,-13.83452,613.0,False,115.48531,0.77599
t_138,34.22651,-13.83452,796.0,False,31.96506,0.57553
t_139,34.496,-13.83452,227.0,False,500.56196,2.4178
t_140,34.40617,-13.83452,337.0,False,426.29504,1.53853
t_141,34.58583,-13.74727,289.0,False,466.94932,1.8342
t_142,34.40617,-13.74727,233.0,False,498.17254,2.3467
t_143,34.31634,-13.74727,384.0,False,375.09523,1.32507
t_144,34.496,-13.74727,227.0,False,500.56196,2.4178
t_145,33.68752,-13.74727,369.0,False,392.4733,1.38687
t_146,34.04684,-13.74727,499.0,False,230.09832,0.98194
t_147,34.22651,-13.74727,388.0,False,370.32452,1.30945
t_148,33.86718,-13.74727,390.0,False,367.91967,1.30177
t_149,33.32819,-13.74727,227.0,False,500.56196,2.4178
t_150,34.13667,-13.74727,394.0,False,363.07302,1.28667
t_151,33.50785,-13.74727,333.0,False,430.16771,1.55969
t_152,34.31634,-13.66,293.0,False,464.05808,1.80558
