custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
m_266,12.338,42.91,376.68,False,152.48803,0.84332
m_267,12.953,42.652,557.77,False,496.05022,2.29039
m_268,13.175,43.399,653.1,False,12.19431,0.47875
m_269,13.377,43.196,399.54,False,497.33812,2.32387
m_270,12.331,43.305,390.01,False,499.3884,2.38175
m_271,13.426,43.056,462.1,False,34.56516,0.58477
m_272,13.414,42.959,351.58,False,7.99726,0.44382
m_273,13.439,43.031,437.15,False,130.85426,0.80446
m_274,13.296,42.772,304.77,False,7.94573,0.44332
m_275,13.445,43.004,715.11,False,128.32479,0.79983
m_276,12.546,42.69,417.81,False,42.50254,0.6105
m_277,13.187,43.432,338.63,False,8.7585,0.45105
m_278,13.082,43.493,688.92,False,231.31424,0.9842
m_279,12.206,43.141,491.2,False,108.00986,0.76176
m_280,13.174,43.454,644.9,False,122.5731,0.78924
m_281,12.327,43.363,403.24,False,7.94573,0.44332
m_282,12.436,43.442,347.94,False,7.94573,0.44332
m_283,13.139,43.481,574.47,False,495.61114,2.27943
m_284,12.766,42.597,781.01,False,8.20709,0.44587
m_285,13.248,42.694,574.49,False,7.94573,0.44332
m_286,13.496,43.018,563.63,False,8.15408,0.44535
m_287,13.063,43.526,541.07,False,8.36842,0.44741
m_288,12.267,42.868,441.76,False,7.99726,0.44382
m_289,13.479,43.185,328.63,False,8.36842,0.44741
m_290,13.347,43.364,345.45,False,26.77897,0.55553
m_291,12.487,42.65,344.41,False,125.83404,0.79526
m_292,12.962,42.566,828.02,False,498.98784,2.36996
m_293,13.41,42.769,560.4,False,7.94573,0.44332
m_294,13.493,42.881,586.29,False,8.10143,0.44484
m_295,13.537,43.13,475.15,False,8.36842,0.44741
m_296,12.136,43.187,600.0,False,125.83404,0.79526
m_297,13.025,43.579,424.27,False,128.32479,0.79983
m_298,12.648,42.561,338.86,False,331.86827,1.19923
m_299,12.428,42.651,390.86,False,125.83404,0.79526
m_300,13.51,43.248,414.27,False,8.93172,0.45262
m_301,13.351,43.434,385.14,False,42.20034,0.60958
m_302,12.856,42.515,900.0,False,7.94573,0.44332
m_303,13.29,42.628,374.63,False,7.94573,0.44332
m_304,13.436,43.363,452.86,False,125.83404,0.79526
m_305,13.586,43.138,483.4,False,36.85289,0.59253
m_306,13.609,43.031,571.2,False,12.27648,0.47933
m_307,12.42,43.559,450.71,False,7.94573,0.44332
m_308,12.086,42.97,397.47,False,24.78191,0.54713
m_309,13.609,42.988,445.17,False,28.13655,0.561
m_310,12.072,43.208,488.4,False,88.01385,0.72186
m_311,13.578,42.853,673.68,False,98.90685,0.74398
m_312,13.438,43.411,284.37,False,9.10869,0.45421
m_313,13.63,42.996,441.51,False,8.42296,0.44793
m_314,13.25,43.563,450.83,False,367.91967,1.30177
m_315,13.622,42.937,617.9,False,8.64506,0.45
m_316,13.158,43.612,425.26,False,10.39083,0.46506
m_317,13.048,43.649,453.14,False,8.58894,0.44948
m_318,13.656,43.067,410.34,False,129.16364,0.80137
m_319,13.214,43.601,417.02,False,8.70158,0.45052
m_320,12.162,43.437,570.49,False,7.94573,0.44332
m_321,12.81,43.688,614.71,False,10.88494,0.46898
m_322,12.647,43.675,553.57,False,24.26474,0.54488
m_323,13.58,43.314,349.15,False,129.16364,0.80137
m_324,13.633,43.233,337.73,False,130.00679,0.80291
m_325,13.568,43.343,431.32,False,15.24819,0.49884
m_326,13.271,43.601,480.69,False,153.4432,0.84502
m_327,12.523,43.668,295.02,False,7.94573,0.44332
m_328,12.004,42.952,625.17,False,125.83404,0.79526
m_329,13.055,42.451,877.43,False,7.94573,0.44332
m_330,13.691,42.935,546.66,False,126.65999,0.79678
m_331,13.107,43.679,484.91,False,9.35063,0.45634
m_332,12.297,42.59,861.97,False,24.78191,0.54713
m_333,13.483,43.485,350.94,False,129.16364,0.80137
m_334,12.834,43.734,513.02,False,38.73831,0.59871
m_335,13.716,43.16,509.74,False,127.49024,0.7983
m_336,12.783,43.736,454.63,False,8.04916,0.44433
m_337,12.411,43.664,432.05,False,7.94573,0.44332
m_338,13.687,42.831,583.76,False,127.49024,0.7983
m_339,12.867,42.404,484.05,False,497.75773,2.33524
m_340,12.496,43.695,563.48,False,17.49162,0.5118
m_341,12.643,42.423,900.0,False,101.6349,0.74936
m_342,12.113,42.719,437.51,False,130.00679,0.80291
m_343,12.116,43.498,357.17,False,499.3884,2.38175
m_344,13.076,42.415,461.24,False,7.94573,0.44332
m_345,13.55,43.463,378.68,False,28.33625,0.56178
m_346,13.762,42.999,684.1,False,125.01238,0.79375
m_347,12.949,42.386,468.7,False,8.04916,0.44433
m_348,13.742,42.837,452.16,False,128.32479,0.79983
m_349,11.974,42.812,498.19,False,37.91857,0.59605
m_350,12.734,43.78,473.97,False,7.99726,0.44382
m_351,13.223,43.714,244.48,False,485.764,2.07921
m_352,12.385,42.46,510.62,False,71.89806,0.68685
m_353,13.07,43.763,373.2,False,130.85426,0.80446
m_354,12.596,42.355,446.6,False,30.20105,0.56898
m_355,12.809,43.819,437.46,False,12.35924,0.47992
m_356,12.496,43.78,722.36,False,73.42932,0.69033
m_357,12.986,42.322,708.1,False,69.90274,0.68227
m_358,13.704,42.659,445.25,False,23.75887,0.54265
m_359,12.692,42.295,900.0,False,7.94573,0.44332
m_360,12.595,42.297,380.69,False,129.16364,0.80137
m_361,13.396,42.356,478.16,False,145.92172,0.83163
m_362,12.583,43.904,615.2,False,169.30076,0.87304
m_363,12.865,42.754,900.0,False,496.05022,2.29039
