# 19900620_M7.4_Manjil-Rudbar median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS, Max_dist:150km
custom_site_id,lon,lat,AbrahamsonEtAl2014,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014 
t_5013,47.09455,39.00327,0.0074798493,0.0057677766,0.008882148,0.00843284
t_5014,47.00472,39.00327,0.008323528,0.0066390038,0.009365328,0.009513539
t_5015,47.00472,39.07304,0.0077735092,0.0061522108,0.008814252,0.008892954
t_5016,47.09455,39.07304,0.0071776696,0.0055300267,0.008498757,0.008118929
t_5017,47.54371,38.3722,0.02581219,0.02415975,0.025104785,0.029201495
t_5018,47.63354,38.4426,0.02605105,0.024508147,0.025126543,0.029544838
t_5019,47.45387,38.4426,0.015381337,0.012667288,0.017414333,0.016805647
t_502,53.29292,34.3963,0.004392492,0.003601741,0.0046909605,0.0053707478
t_5020,47.54371,38.4426,0.02276608,0.020842258,0.02270999,0.025761966
t_5021,47.63354,38.51292,0.021745022,0.019714039,0.021941053,0.024570964
t_5022,47.54371,38.51292,0.022690043,0.02101984,0.022175932,0.025914634
t_5023,47.45387,38.51292,0.01742704,0.015084473,0.018446263,0.019530658
t_5024,47.63354,38.58318,0.018411323,0.01610272,0.019302104,0.020661935
t_5025,47.45387,38.58318,0.01633242,0.014055159,0.01733976,0.018369423
t_5026,47.54371,38.58318,0.01667648,0.014277595,0.017841274,0.0186268
t_5027,47.36404,38.4426,0.019058527,0.016936183,0.019594323,0.021567857
t_5028,47.27421,38.51292,0.017353265,0.015367479,0.017799798,0.019817473
t_5029,47.18438,38.51292,0.016793177,0.014897073,0.017138878,0.019279355
t_503,53.11326,34.47039,0.005342288,0.004492642,0.005536226,0.006548241
t_5030,47.36404,38.51292,0.01755273,0.015417157,0.018229,0.019888435
t_5031,47.36404,38.58318,0.013833196,0.011430201,0.015342074,0.015362924
t_5032,47.18438,38.58318,0.013954007,0.011835778,0.014939961,0.015814908
t_5033,47.27421,38.58318,0.01362464,0.011319559,0.014942144,0.015227812
t_5034,47.27421,38.65336,0.013793136,0.011677552,0.014791514,0.015630841
t_5035,47.18438,38.65336,0.012488788,0.010355739,0.013653535,0.014082173
t_5036,47.36404,38.65336,0.01418118,0.011969634,0.015285419,0.015977716
t_5037,47.90303,38.4426,0.023782343,0.021144541,0.0249009,0.02611396
t_5038,47.72337,38.4426,0.026955439,0.02535746,0.026100082,0.030427916
t_5039,47.8132,38.4426,0.023404196,0.020927722,0.024272727,0.025884828
t_504,53.29292,34.47039,0.0049666287,0.0041754823,0.005136521,0.0061129387
t_5040,47.8132,38.51292,0.024670443,0.022757335,0.024498263,0.027776815
t_5041,47.72337,38.51292,0.025558354,0.024013149,0.02465957,0.029033022
t_5042,47.90303,38.51292,0.026642948,0.024896426,0.026080977,0.029974686
t_5043,47.72337,38.58318,0.023559898,0.021940475,0.022900635,0.026879415
t_5044,47.8132,38.58318,0.025742145,0.024352651,0.0245441,0.02935651
t_5045,47.90303,38.58318,0.02508121,0.023381352,0.024495618,0.028401133
t_5046,47.72337,38.65336,0.01901201,0.016891893,0.019547662,0.021519167
t_5047,47.8132,38.65336,0.024211276,0.022833467,0.023067834,0.027771082
t_5048,47.90303,38.65336,0.023319518,0.021612104,0.022837995,0.026547745
t_5049,47.90303,38.72348,0.022574276,0.021025516,0.02184138,0.02589844
t_505,53.20309,34.47039,0.004939733,0.004106756,0.005190976,0.006044884
t_5050,47.8132,38.72348,0.0148885185,0.012340734,0.016558157,0.016423775
t_5051,47.72337,38.72348,0.013533555,0.011027083,0.015405376,0.014901294
t_5052,47.72337,38.79353,0.013155616,0.010766413,0.01478061,0.014587709
t_5053,47.90303,38.79353,0.014567464,0.012081045,0.016140208,0.016121935
t_5054,47.8132,38.79353,0.013718709,0.011273814,0.015364461,0.015184195
t_5055,47.72337,38.86351,0.016464682,0.014649516,0.016702466,0.018988708
t_5056,47.90303,38.86351,0.012320787,0.009922388,0.014199474,0.013595103
t_5057,47.45387,38.65336,0.015603021,0.013435514,0.016504852,0.017658362
t_5058,47.63354,38.65336,0.019601027,0.01773063,0.019660868,0.022408433
t_5059,47.54371,38.65336,0.015962131,0.013691205,0.016991613,0.017956542
t_506,53.11326,34.54441,0.0054309056,0.0045494353,0.0056636347,0.0066359127
t_5060,47.45387,38.72348,0.011564214,0.009261899,0.013373305,0.012801382
t_5061,47.63354,38.72348,0.012285493,0.0098473495,0.014298579,0.01350868
t_5062,47.54371,38.72348,0.011611806,0.009245794,0.01360538,0.012787176
t_5063,47.45387,38.79353,0.010940903,0.00873474,0.012647858,0.012159509
t_5064,47.63354,38.79353,0.011230384,0.0089055775,0.013215162,0.01237608
t_5065,47.54371,38.79353,0.010653312,0.008396554,0.012611578,0.01175626
t_5066,47.45387,38.86351,0.012055737,0.00999217,0.013164866,0.013644704
t_5067,47.27421,38.72348,0.013124617,0.011094859,0.014063357,0.01494233
t_5068,47.18438,38.72348,0.0121422615,0.0101227695,0.013175024,0.013795303
t_5069,47.36404,38.72348,0.010772464,0.008545486,0.012598963,0.011933688
t_507,53.20309,34.54441,0.005525341,0.0046960334,0.005645005,0.00679827
t_5070,47.18438,38.79353,0.009922811,0.007906487,0.011379597,0.011131968
t_5071,47.36404,38.79353,0.009916058,0.0077884835,0.011719088,0.011003827
t_5072,47.27421,38.79353,0.009704134,0.007636567,0.011392478,0.0108106965
t_5073,47.18438,38.86351,0.011304059,0.009476954,0.012145793,0.013002105
t_5074,47.27421,38.86351,0.011213668,0.009271232,0.012240847,0.01277067
t_5075,47.36404,38.86351,0.013852101,0.012119995,0.014228033,0.016091235
t_5076,47.18438,38.93342,0.00993256,0.008095007,0.010966965,0.011333716
t_5077,47.63354,38.86351,0.010348189,0.00813287,0.012277988,0.011432543
t_5078,47.54371,38.86351,0.010082003,0.007923712,0.011924215,0.01117223
t_5079,47.45387,38.93342,0.009009734,0.0070079584,0.010738808,0.0100292275
t_508,53.29292,34.54441,0.004993351,0.0041704862,0.005214273,0.0061220336
t_5080,47.63354,38.93342,0.011516292,0.009388992,0.012839725,0.012932432
t_5081,47.54371,38.93342,0.009611475,0.0075451015,0.01132871,0.010698632
t_5082,47.45387,39.00327,0.009980964,0.008039655,0.011215143,0.0112812305
t_5083,47.54371,39.00327,0.012273484,0.010460548,0.0129713975,0.014168342
t_5084,47.63354,39.00327,0.013514267,0.011765055,0.013958734,0.015683517
t_5085,47.54371,39.07304,0.008772034,0.0068751583,0.010258557,0.009848555
t_5086,47.45387,39.07304,0.008348271,0.0065037827,0.009828609,0.009379079
t_5087,47.8132,38.86351,0.013030229,0.010698524,0.014530274,0.014502572
t_5088,47.90303,38.93342,0.01566024,0.013733744,0.016166508,0.017971458
t_5089,47.72337,38.93342,0.014061363,0.012110911,0.014773251,0.016115589
t_509,53.20309,34.61837,0.005533303,0.004666895,0.005717039,0.0067788046
t_5090,47.8132,38.93342,0.013757303,0.011667614,0.014720084,0.015616904
t_5091,47.72337,39.00327,0.013764395,0.011958635,0.014273768,0.015917908
t_5092,47.90303,39.00327,0.01604758,0.014381643,0.016067233,0.01865875
t_5093,47.8132,39.00327,0.013698354,0.011796323,0.0143717155,0.015744615
t_5094,47.90303,39.07304,0.01135059,0.009281543,0.012569114,0.012797071
t_5095,47.8132,39.07304,0.009648925,0.007615593,0.011248904,0.010780222
t_5096,47.72337,39.07304,0.009670193,0.0076739313,0.01114994,0.010845618
t_5097,47.27421,38.93342,0.008510205,0.0066153044,0.010088608,0.009526613
t_5098,47.36404,38.93342,0.008624835,0.006681704,0.010311359,0.009616706
t_5099,47.18438,39.00327,0.009749769,0.008016054,0.0106527135,0.011222139
t_51,51.2268,33.87582,0.0062567205,0.005087948,0.0068321857,0.007437125
t_510,53.38276,34.3963,0.0040560625,0.0032866753,0.004395395,0.004949199
t_5100,47.36404,39.00327,0.010724261,0.008914563,0.011613038,0.0123242
t_5101,47.27421,39.00327,0.01071185,0.00898957,0.011467279,0.012400757
t_5102,47.36404,39.07304,0.011863135,0.01031375,0.012176251,0.0139420815
t_5103,47.27421,39.07304,0.007900338,0.006147785,0.009263778,0.008917286
t_5104,47.18438,39.07304,0.007874566,0.006162025,0.0091261035,0.008926049
t_5105,47.36404,39.14275,0.007953059,0.0062205633,0.009235702,0.009003528
t_5106,47.18438,39.14275,0.008105554,0.006458651,0.0091214385,0.00928157
t_5107,47.63354,39.07304,0.008683751,0.006753585,0.010308279,0.009703902
t_5108,47.45387,39.14275,0.007965089,0.0061967596,0.009352803,0.008981752
t_5109,47.63354,39.14275,0.008224948,0.006379767,0.009755,0.009225012
t_511,53.47259,34.3963,0.0039953794,0.003255413,0.0042937016,0.0048935553
t_5110,47.54371,39.14275,0.0089642545,0.0071373424,0.010182936,0.0101576755
t_5111,47.63354,39.21238,0.0077654957,0.006002438,0.009215078,0.008737937
t_5112,47.54371,39.21238,0.010452371,0.0088572595,0.011038691,0.012216969
t_5113,47.45387,39.21238,0.010209362,0.008654598,0.010764872,0.011963659
t_5114,47.45387,39.28195,0.007521542,0.0058885715,0.008669091,0.00856545
t_5115,47.54371,39.28195,0.009036865,0.0074242945,0.009856723,0.01047528
t_5116,47.63354,39.28195,0.010562232,0.0090409955,0.011010742,0.012420701
t_5117,45.74708,38.4426,0.008144926,0.00703488,0.008262066,0.0098504275
t_5118,45.92674,38.4426,0.00782775,0.00653129,0.008331809,0.009294114
t_5119,46.01657,38.4426,0.0062773945,0.004833395,0.007340308,0.007182237
t_512,53.56242,34.3963,0.0038854575,0.0031725857,0.0041597784,0.00477121
t_5120,46.01657,38.51292,0.0065300795,0.005116621,0.0074435123,0.007535834
t_5121,45.83691,38.51292,0.0069229454,0.005684752,0.0074901874,0.008215919
t_5122,45.74708,38.51292,0.0072214804,0.006075119,0.007574867,0.008675124
t_5123,45.92674,38.51292,0.005169709,0.0038575707,0.006310019,0.005888371
t_5124,45.83691,38.58318,0.0058580986,0.004601528,0.0066470345,0.0068359785
t_5125,45.74708,38.58318,0.006223563,0.005052348,0.006809315,0.007392449
t_5126,45.92674,38.58318,0.004903595,0.0036340244,0.0060358997,0.005584053
t_5127,45.56741,38.51292,0.0074616387,0.006475635,0.007481569,0.00910762
t_5128,45.65724,38.51292,0.007958641,0.006950972,0.007927956,0.009704543
t_5129,45.47758,38.51292,0.0072264723,0.0062869266,0.0072089895,0.008852775
t_513,53.38276,34.47039,0.0035509234,0.002749414,0.0040750834,0.004253898
t_5130,45.65724,38.58318,0.0053335316,0.0041814675,0.0060578184,0.0062628547
t_5131,45.47758,38.58318,0.0045881416,0.0035239188,0.0053188466,0.005373744
t_5132,45.56741,38.58318,0.006079064,0.005021068,0.006498454,0.007313162
t_5133,45.56741,38.65336,0.005973314,0.004942197,0.006366181,0.0072022835
t_5134,45.47758,38.65336,0.005027696,0.0040058475,0.0056011993,0.0059940526
t_5135,45.65724,38.65336,0.007063961,0.0060508405,0.007205439,0.008590903
t_5136,45.65724,38.72348,0.0046266685,0.003522475,0.00541247,0.005382776
t_5137,46.01657,38.58318,0.0064466167,0.0050767628,0.0073050647,0.007475139
t_5138,45.83691,38.65336,0.0048920605,0.0036764387,0.00585696,0.005620554
t_5139,45.74708,38.65336,0.005831168,0.0046779523,0.006461803,0.006906866
t_514,53.47259,34.47039,0.004270874,0.0035154058,0.004532304,0.0052408087
t_5140,46.01657,38.65336,0.005596018,0.004266971,0.006596332,0.006422133
t_5141,45.92674,38.65336,0.0048999153,0.0036514157,0.0059648575,0.0055995835
t_5142,45.83691,38.72348,0.0048276302,0.0036386591,0.00574305,0.005562083
t_5143,45.92674,38.72348,0.0049573593,0.003726519,0.0059389765,0.005690925
t_5144,45.74708,38.72348,0.004075955,0.0029760061,0.005077805,0.004662096
t_5145,46.01657,38.72348,0.005281188,0.003995653,0.006284818,0.0060581225
t_5146,46.1064,38.65336,0.0060554487,0.004665208,0.0070523303,0.0069518015
t_5147,46.19623,38.65336,0.0067080106,0.005255467,0.007653359,0.0077219987
t_5148,46.28606,38.65336,0.0073064645,0.0058041126,0.008223071,0.008430256
t_5149,46.1064,38.72348,0.006083943,0.0047286674,0.006987588,0.007023643
t_515,53.56242,34.47039,0.0036325012,0.0028906872,0.0040259995,0.004414983
t_5150,46.19623,38.72348,0.0065600467,0.005154155,0.0074549066,0.007582266
t_5151,46.28606,38.72348,0.007348227,0.005912356,0.008157607,0.008553766
t_5152,45.47758,38.72348,0.004292928,0.0032796971,0.0050031,0.005034502
t_5153,45.56741,38.72348,0.004353983,0.0032952605,0.00512348,0.0050681606
t_5154,45.56741,38.79353,0.0037725577,0.0027661722,0.004629464,0.004348065
t_5155,45.47758,38.79353,0.004618426,0.0036411104,0.005202964,0.005501566
t_5156,45.65724,38.79353,0.0040202835,0.0029674282,0.0048975768,0.0046323375
t_5157,45.47758,38.86351,0.0040404033,0.0030790614,0.004720958,0.004750982
t_5158,45.83691,38.79353,0.0042248964,0.0031025214,0.0052213185,0.0048369905
t_5159,45.74708,38.79353,0.004540993,0.0034247115,0.005375127,0.005257288
t_516,53.38276,34.54441,0.0049038376,0.0041164453,0.0050806534,0.0060350923
t_5160,47.27421,39.14275,0.00994666,0.008387222,0.01054763,0.0116412705
t_5161,47.36404,39.21238,0.009647605,0.008102644,0.010268873,0.011292354
t_5162,47.27421,39.21238,0.010325727,0.008914512,0.010620787,0.012239194
t_5163,47.36404,39.28195,0.00923137,0.007755231,0.0098044025,0.0108523695
t_5164,47.8132,39.14275,0.010176425,0.008231067,0.011371024,0.01151445
t_5165,47.72337,39.14275,0.011812728,0.010093435,0.012416643,0.013718319
t_5166,47.90303,39.14275,0.009727904,0.0077403365,0.01116195,0.010925103
t_5167,47.8132,39.21238,0.008693063,0.006836397,0.010084813,0.009793124
t_5168,47.72337,39.21238,0.008088048,0.0062818425,0.009547504,0.009095589
t_5169,47.90303,39.21238,0.008678502,0.0067932,0.01016323,0.009745216
t_517,53.47259,34.54441,0.0046523474,0.003888772,0.004841745,0.0057293805
t_5170,47.8132,39.28195,0.009812002,0.008100518,0.01067294,0.011321687
t_5171,47.72337,39.28195,0.011917529,0.010492054,0.012006941,0.014118633
t_5172,47.90303,39.28195,0.011975687,0.010443785,0.012243633,0.014091037
t_5173,47.8132,39.35145,0.011572522,0.010181597,0.0116485385,0.013742088
t_5174,47.72337,39.35145,0.010854385,0.009432243,0.011089869,0.012862032
t_5175,47.90303,39.35145,0.012049376,0.010666078,0.012044754,0.014310402
t_5176,47.72337,39.42088,0.0112883225,0.010038741,0.011151553,0.0135261
t_5177,47.8132,39.42088,0.01117287,0.009859769,0.011166604,0.013336026
t_5178,47.90303,39.42088,0.011249422,0.009899362,0.011298524,0.013395175
t_5179,47.8132,39.49024,0.010561073,0.009293634,0.010564016,0.012646595
t_518,53.56242,34.54441,0.0042079045,0.0034576755,0.004474443,0.005162952
t_5180,47.72337,39.49024,0.009721362,0.0084046265,0.009944294,0.011595773
t_5181,47.90303,39.49024,0.011112025,0.009869058,0.010989101,0.013322697
t_5182,47.45387,39.35145,0.009477082,0.008071193,0.00989383,0.011218848
t_5183,47.54371,39.35145,0.0112726865,0.010009525,0.011162338,0.013496301
t_5184,47.63354,39.35145,0.011319779,0.010005521,0.0112941805,0.013509116
t_5185,47.63354,39.42088,0.011009803,0.009776342,0.010884975,0.013209264
t_519,53.38276,34.61837,0.0051031015,0.0042967666,0.005270763,0.0062762974
t_52,51.31663,33.95037,0.004627827,0.0034229348,0.005686973,0.0052867327
t_520,53.02343,34.61837,0.005898532,0.0049615134,0.0061339634,0.0071864016
t_521,52.9336,34.61837,0.0063652815,0.005411212,0.0065364884,0.0077628614
t_522,52.84377,34.69227,0.0044380776,0.0033237035,0.005306832,0.005123946
t_523,52.9336,34.69227,0.005997309,0.004974539,0.0063700336,0.007240052
t_524,53.02343,34.69227,0.006468626,0.005532078,0.006588188,0.007907145
t_525,52.9336,34.7661,0.005473224,0.0043818457,0.006072001,0.0065053822
t_526,52.84377,34.7661,0.006029052,0.00490926,0.0065661124,0.007192918
t_527,53.02343,34.7661,0.0070541403,0.0061258473,0.007048802,0.0086470945
t_528,52.9336,34.83986,0.0061636525,0.0050625154,0.0066416548,0.007381845
t_529,53.02343,34.83986,0.005972545,0.0049172873,0.0064086695,0.0071799536
t_53,51.2268,33.95037,0.0057897633,0.0045201476,0.006610671,0.006733579
t_530,53.47259,34.61837,0.004874437,0.004094944,0.0050435015,0.006003456
t_531,53.56242,34.61837,0.004435222,0.0036693136,0.004677743,0.005446181
t_532,53.38276,34.69227,0.0055147395,0.0047058566,0.0056009064,0.006800892
t_533,53.47259,34.69227,0.0051224856,0.0043291496,0.005262852,0.0063114353
t_534,53.56242,34.69227,0.004767912,0.0039931913,0.0049517676,0.0058698733
t_535,53.38276,34.7661,0.0053661526,0.004511771,0.005563534,0.0065749665
t_536,53.47259,34.7661,0.005140801,0.0043173796,0.0053307638,0.0063110613
t_537,53.56242,34.7661,0.0043338086,0.0035125678,0.004704085,0.0052694045
t_538,53.47259,34.83986,0.0040373667,0.0031470405,0.004602023,0.0048180325
t_539,53.38276,34.83986,0.004822162,0.0039101224,0.0052477643,0.0058272444
t_54,51.13697,33.95037,0.006067136,0.004779504,0.00686641,0.007073646
t_540,53.11326,34.61837,0.0056141005,0.0047064074,0.005855753,0.006848456
t_541,53.29292,34.61837,0.005342278,0.0045083663,0.0055081774,0.0065608295
t_542,53.20309,34.69227,0.0061130966,0.005254902,0.006165354,0.0075214314
t_543,53.11326,34.69227,0.0064459797,0.0055639287,0.006475026,0.007922218
t_544,53.29292,34.69227,0.005717095,0.0048759556,0.0058183917,0.007033031
t_545,53.11326,34.7661,0.0065147975,0.005594707,0.0065965806,0.007978437
t_546,53.20309,34.7661,0.0062629287,0.005377073,0.0063339607,0.007688668
t_547,53.29292,34.7661,0.005854456,0.0049872696,0.005973805,0.007186795
t_548,53.20309,34.83986,0.0045645903,0.0035548396,0.0052145463,0.0053986395
t_549,53.11326,34.83986,0.0051051173,0.0040632337,0.0056959856,0.0060755997
t_55,51.2268,34.02485,0.0062785516,0.004950269,0.0071027563,0.007303239
t_550,53.29292,34.83986,0.004403779,0.003436322,0.0050179297,0.0052283406
t_551,53.11326,34.91355,0.0049936376,0.0039102547,0.005675352,0.005888683
t_552,53.20309,34.91355,0.0056670005,0.004664362,0.0060724746,0.0068363324
t_553,53.29292,34.91355,0.0055603203,0.0046031927,0.0059051104,0.0067389575
t_554,53.11326,34.98718,0.0073168045,0.0063368594,0.007352496,0.0089326715
t_555,53.29292,34.98718,0.0045492454,0.0035218135,0.0052305404,0.0053603644
t_556,53.20309,34.98718,0.0054270946,0.004377612,0.0059650727,0.00648571
t_557,53.20309,35.06075,0.0069246446,0.0059313593,0.0070570894,0.008433068
t_558,53.29292,35.06075,0.006347091,0.005369755,0.006564159,0.007720957
t_559,53.11326,35.06075,0.0074483748,0.006434928,0.007518756,0.00906896
t_56,51.31663,34.02485,0.008574628,0.0074558402,0.008632241,0.0103703
t_560,52.84377,34.83986,0.0076677413,0.0066159056,0.007766351,0.009309511
t_561,52.9336,34.91355,0.0054993373,0.00432083,0.0062337574,0.006451585
t_562,52.84377,34.91355,0.005805961,0.0045785713,0.0065597375,0.0067989817
t_563,53.02343,34.91355,0.0044579203,0.003330975,0.0053535006,0.0051380517
t_564,52.9336,34.98718,0.008001297,0.0069458745,0.008046351,0.009718437
t_565,52.84377,34.98718,0.008520087,0.007441313,0.008516109,0.010336333
t_566,53.02343,34.98718,0.0068255137,0.005738485,0.007148075,0.008230808
t_567,52.9336,35.06075,0.006186528,0.004948901,0.006887541,0.0072792047
t_568,52.84377,35.06075,0.006411171,0.0051142285,0.007164914,0.007506411
t_569,53.02343,35.06075,0.007839125,0.006790874,0.0079003805,0.009524278
t_57,51.13697,34.02485,0.007256662,0.00595482,0.007868787,0.008574725
t_570,53.56242,34.83986,0.0046699317,0.0038352562,0.0049858447,0.005695086
t_571,53.47259,34.91355,0.004759925,0.0038604857,0.0051765293,0.0057574343
t_572,53.38276,34.91355,0.004993186,0.004057991,0.0054226583,0.0060285483
t_573,53.56242,34.91355,0.004144991,0.003270303,0.0046582613,0.0049750935
t_574,53.47259,34.98718,0.0044664987,0.0035313736,0.005012681,0.005342176
t_575,53.38276,34.98718,0.0052910075,0.004338172,0.005686776,0.006397346
t_576,53.56242,34.98718,0.004297923,0.0034016434,0.0048142127,0.0051566986
t_577,53.38276,35.06075,0.0059118127,0.0049613537,0.0061691557,0.0071922555
t_578,53.47259,35.06075,0.005341201,0.00441008,0.0056856447,0.0064802426
t_579,53.56242,35.06075,0.0049774786,0.004077163,0.0053459457,0.0060382127
t_58,51.31663,34.09927,0.009168206,0.008015805,0.009185732,0.011065823
t_580,53.20309,35.13425,0.0071702613,0.006157223,0.007291499,0.008723506
t_581,53.29292,35.13425,0.006907496,0.005938633,0.0069998032,0.008431425
t_582,53.11326,35.13425,0.008135569,0.0071478137,0.008040493,0.009938279
t_583,53.20309,35.20768,0.0075637307,0.006545478,0.007621588,0.009208085
t_584,53.29292,35.20768,0.0073263454,0.0063581932,0.007339904,0.0089540295
t_585,53.11326,35.20768,0.008448133,0.0074469885,0.008322879,0.010310966
t_586,53.11326,35.28104,0.005065715,0.0038232333,0.0060344543,0.005820431
t_587,53.29292,35.28104,0.0055902405,0.00446782,0.006217085,0.0066263615
t_588,53.20309,35.28104,0.006806993,0.005687246,0.0071921535,0.0081790015
t_589,53.29292,35.35434,0.007816387,0.0068180934,0.0077944384,0.00953667
t_59,51.13697,34.09927,0.0071280734,0.005722397,0.007927289,0.0083068
t_590,53.38276,35.13425,0.006390864,0.005441359,0.00654878,0.007798795
t_591,53.56242,35.13425,0.004478654,0.003536774,0.00503372,0.0053517753
t_592,53.47259,35.13425,0.0058488194,0.0049173012,0.006084564,0.0071277604
t_593,53.38276,35.20768,0.007057506,0.0061332337,0.007044625,0.00865449
t_594,53.56242,35.20768,0.0059824553,0.0050866203,0.0061264057,0.0073261354
t_595,53.47259,35.20768,0.006203168,0.0052657994,0.0063767787,0.007571866
t_596,53.38276,35.28104,0.0059352596,0.004890636,0.0063601835,0.007141908
t_597,53.56242,35.28104,0.005464835,0.0045080795,0.0058297208,0.00661708
t_598,53.47259,35.28104,0.00629969,0.0053380756,0.0064976886,0.0076740202
t_599,53.56242,35.35434,0.005991483,0.0050384398,0.0062369406,0.007291217
t_6,51.67596,33.72652,0.003442536,0.0024898988,0.0043035876,0.0039594485
t_60,51.40646,34.02485,0.008576591,0.007499505,0.008560023,0.010406819
t_600,51.04714,34.61837,0.012329022,0.010408114,0.013190958,0.014121689
t_601,50.9573,34.61837,0.018199762,0.017064529,0.017073493,0.021506954
t_602,50.86747,34.69227,0.0138927745,0.011791426,0.014859431,0.015761776
t_603,51.04714,34.69227,0.016520357,0.014971839,0.0162807,0.019295327
t_604,50.9573,34.69227,0.016975546,0.015400633,0.016738176,0.019781511
t_605,50.86747,34.7661,0.021067705,0.019854994,0.01983341,0.024568511
t_606,51.04714,34.7661,0.01984496,0.018638916,0.01869434,0.02325146
t_607,50.9573,34.7661,0.021272093,0.020229662,0.019738782,0.024925388
t_608,50.86747,34.83986,0.023483519,0.022468451,0.021753801,0.027300837
t_609,51.04714,34.83986,0.018212844,0.016480023,0.018144857,0.021012919
t_61,51.49629,34.02485,0.008790857,0.0077840174,0.008618423,0.010725022
t_610,50.68781,34.7661,0.015898861,0.013646493,0.016905682,0.017904343
t_611,50.77764,34.7661,0.017542586,0.015627287,0.017852932,0.02009751
t_612,50.59798,34.7661,0.022975743,0.02181813,0.021515828,0.026649889
t_613,50.50815,34.7661,0.022607224,0.021280525,0.021466428,0.026120791
t_614,50.77764,34.83986,0.023793222,0.022704968,0.022165604,0.027568448
t_615,50.68781,34.83986,0.0249724,0.024014425,0.023060502,0.02890779
t_616,50.50815,34.83986,0.025457282,0.024366288,0.02374142,0.02930587
t_617,50.59798,34.83986,0.025304899,0.024294907,0.023460858,0.029212553
t_618,50.50815,34.91355,0.027931917,0.026989676,0.025851795,0.031971183
t_619,50.77764,34.91355,0.023429897,0.021934064,0.022548782,0.026848348
t_62,51.67596,34.02485,0.0072743166,0.0061958735,0.007494375,0.008799141
t_620,51.31663,34.83986,0.019393591,0.018264908,0.018151395,0.02282211
t_621,51.13697,34.91355,0.020680657,0.019246377,0.019867597,0.023967681
t_622,51.2268,34.91355,0.020407178,0.019073557,0.019433958,0.02375625
t_623,51.31663,34.91355,0.020336283,0.019147962,0.019116657,0.023798445
t_624,51.13697,34.98718,0.022901988,0.021611555,0.021679077,0.026461681
t_625,51.31663,34.98718,0.021541769,0.020335235,0.020263182,0.025081437
t_626,51.2268,34.98718,0.02210497,0.020832386,0.020902146,0.025629355
t_627,51.2268,35.06075,0.02405417,0.022887576,0.02254628,0.027776672
t_628,51.31663,35.06075,0.02318546,0.022040132,0.021693084,0.026879247
t_629,51.13697,35.06075,0.022871764,0.021284195,0.02219571,0.02617662
t_63,51.58613,34.02485,0.008010982,0.006959191,0.008047903,0.009733325
t_630,50.9573,34.83986,0.019649534,0.01802817,0.019258926,0.022688864
t_631,50.86747,34.91355,0.02318783,0.021783197,0.022152804,0.026670031
t_632,51.04714,34.91355,0.023853188,0.022906972,0.021988219,0.027744468
t_633,50.9573,34.91355,0.02288485,0.0215675,0.02171044,0.026422106
t_634,50.86747,34.98718,0.026038045,0.024871007,0.024426945,0.029844062
t_635,51.04714,34.98718,0.024400141,0.023239497,0.02286157,0.02814536
t_636,50.9573,34.98718,0.024229523,0.022859342,0.023073152,0.027794218
t_637,50.86747,35.06075,0.028285518,0.027224267,0.026397968,0.032231692
t_638,50.9573,35.06075,0.02770817,0.026722714,0.02571261,0.031704344
t_639,51.04714,35.06075,0.026214434,0.025101192,0.024502575,0.030067975
t_64,51.67596,34.09927,0.007730285,0.0066142366,0.007933408,0.009333788
t_640,50.68781,34.91355,0.02612821,0.025045175,0.024366148,0.0300066
t_641,50.59798,34.91355,0.027747262,0.026897358,0.025521642,0.031856053
t_642,50.59798,34.98718,0.020077156,0.01740383,0.021430444,0.022098519
t_643,50.77764,34.98718,0.02610323,0.02478375,0.024762794,0.029786125
t_644,50.68781,34.98718,0.024811622,0.023095805,0.0242711,0.028103601
t_645,50.50815,34.98718,0.023204815,0.020946456,0.02371744,0.025897047
t_646,50.68781,35.06075,0.01888685,0.015901363,0.021000896,0.0204381
t_647,50.50815,35.06075,0.030321326,0.029002357,0.028844966,0.03407557
t_648,50.59798,35.06075,0.026019901,0.023999382,0.025991086,0.02907281
t_649,50.68781,35.13425,0.029060816,0.027364919,0.028338209,0.032476395
t_65,51.58613,34.09927,0.007918429,0.0067753526,0.008136223,0.009543631
t_650,50.77764,35.06075,0.028560486,0.027365806,0.026901063,0.032402508
t_651,50.86747,35.13425,0.025830267,0.023893965,0.025658453,0.028952314
t_652,50.9573,35.13425,0.02283564,0.020555738,0.02340601,0.025478011
t_653,50.77764,35.13425,0.030601647,0.029420156,0.028866185,0.034465168
t_654,51.04714,35.13425,0.0270891,0.02580253,0.02565166,0.030822234
t_655,50.86747,35.20768,0.025374832,0.022964306,0.026064342,0.02800521
t_656,51.04714,35.20768,0.026673729,0.024951316,0.026076978,0.03001281
t_657,50.9573,35.20768,0.025897546,0.023805076,0.026011538,0.028865244
t_658,50.77764,35.20768,0.029406412,0.027541665,0.029003797,0.03266313
t_659,51.04714,35.28104,0.028314253,0.026543535,0.027767122,0.031631332
t_66,51.49629,34.09927,0.008987144,0.007907467,0.008906559,0.010905311
t_660,50.59798,35.13425,0.020690218,0.017469415,0.023178076,0.02214679
t_661,50.50815,35.13425,0.027910033,0.025650952,0.02825992,0.03077685
t_662,50.50815,35.20768,0.024306655,0.020939508,0.026715793,0.025847942
