STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES
obs_307,ANTHILI  PHTHIOTIDA(1759),22.51,38.839,macroseismic,203.31,4.0,0.3,0.8059,0.037647,0.875,2.1544,1.0131,0.041927,1.0822,0.020948,1.4737,0.003692,inferred,Stations_USGS
OBS_95,Drymos,21.02,38.87,macroseismic,605.89,4.0,0.3,0.8059,0.024387,0.875,2.1544,1.0131,0.03317,1.0822,0.02595,1.4737,0.005092,inferred,Stations_USGS
obs_27,AGIOI-PANTES  PHOKIDA(278),22.291,38.368,macroseismic,403.11,5.5,0.3,0.8059,0.157097,0.875,8.1544,1.0131,0.280508,1.0822,0.074494,1.4737,0.015232,inferred,Stations_USGS
obs_285,VLACHIOTIS  LAKONIA(2.33),22.718,36.87,macroseismic,492.04,4.0,0.3,0.8059,0.019524,0.875,2.1544,1.0131,0.02942,1.0822,0.028958,1.4737,0.006003,inferred,Stations_USGS
obs_349,THIVA  VIOTIA(19509),23.34,38.337,macroseismic,465.85,4.0,0.3,0.8059,0.028631,0.875,2.1544,1.0131,0.03617,1.0822,0.023976,1.4737,0.004522,inferred,Stations_USGS
obs_384,AGIA-EFPHYMIA  KEPHALLINIA(422),20.6,38.3,macroseismic,629.42,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_324,Savalia,21.3,37.817,macroseismic,244.77,4.0,0.3,0.8059,0.028378,0.875,2.1544,1.0131,0.035997,1.0822,0.024081,1.4737,0.004552,inferred,Stations_USGS
OBS_165,Kato Tithorea,22.72,38.58,macroseismic,491.71,4.0,0.3,0.8059,0.040818,0.875,2.1544,1.0131,0.046154,1.0822,0.019188,1.4737,0.003236,inferred,Stations_USGS
obs_154,ANO-KERASOVO  AITOLOAKARNANIA(511),21.454,38.476,macroseismic,820.75,4.0,0.3,0.8059,0.036121,0.875,2.1544,1.0131,0.041001,1.0822,0.02138,1.4737,0.003807,inferred,Stations_USGS
OBS_190,Krinofyta,22.17,37.87,macroseismic,862.67,4.0,0.3,0.8059,0.0405,0.875,2.1544,1.0131,0.045691,1.0822,0.019365,1.4737,0.003281,inferred,Stations_USGS
OBS_233,Marathias,22.0,38.4,macroseismic,831.37,5.5,0.3,0.8059,0.13665,0.875,8.1544,1.0131,0.260679,1.0822,0.081141,1.4737,0.016763,inferred,Stations_USGS
OBS_128,Gytheion,22.53,36.55,macroseismic,600.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_370,LEONIDIO  ARKADIA(3804),22.815,37.178,macroseismic,900.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_122,Gerakion,22.7,36.983,macroseismic,455.32,4.0,0.3,0.8059,0.020606,0.875,2.1544,1.0131,0.030288,1.0822,0.028198,1.4737,0.005768,inferred,Stations_USGS
obs_339,KOKKINO  VIOTIA(1556),23.257,38.492,macroseismic,454.14,4.0,0.3,0.8059,0.029851,0.875,2.1544,1.0131,0.036993,1.0822,0.023488,1.4737,0.004384,inferred,Stations_USGS
obs_150,AMORGIANOI  AITOLOAKARNANIA(648),21.386,38.828,macroseismic,609.32,4.0,0.3,0.8059,0.029554,0.875,2.1544,1.0131,0.036794,1.0822,0.023604,1.4737,0.004417,inferred,Stations_USGS
OBS_80,Dafnai,22.0,38.2,macroseismic,809.54,6.0,0.3,0.8059,0.187175,0.875,11.7387,1.0131,0.344883,1.0822,0.12043,1.4737,0.024515,inferred,Stations_USGS
obs_376,CHALKIDA  EVIA(51646),23.63,38.462,macroseismic,521.01,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_168,KASTRAKI  AITOLOAKARNANIA(585),21.329,38.766,macroseismic,592.78,4.0,0.3,0.8059,0.029537,0.875,2.1544,1.0131,0.036783,1.0822,0.023611,1.4737,0.004419,inferred,Stations_USGS
obs_160,CHRYSOVERGI  AITOLOAKARNANIA(641),21.353,38.508,macroseismic,679.96,4.0,0.3,0.8059,0.032985,0.875,2.1544,1.0131,0.03904,1.0822,0.02236,1.4737,0.004072,inferred,Stations_USGS
obs_41,VOUNICHORA  PHOKIDA(547),22.303,38.44,macroseismic,888.57,5.5,0.3,0.8059,0.140996,0.875,8.1544,1.0131,0.265006,1.0822,0.079599,1.4737,0.016406,inferred,Stations_USGS
obs_190,STAMNA  AITOLOAKARNANIA(1.291),21.287,38.526,macroseismic,350.74,4.0,0.3,0.8059,0.03129,0.875,2.1544,1.0131,0.037945,1.0822,0.022949,1.4737,0.004234,inferred,Stations_USGS
obs_58,PSATHOPYRGOS  ACHAIA(669),21.868,38.323,macroseismic,700.89,5.0,0.3,0.8059,0.090212,0.875,5.6645,1.0131,0.186882,1.0822,0.058148,1.4737,0.012283,inferred,Stations_USGS
OBS_216,Livartzion,21.88,37.92,macroseismic,900.0,5.0,0.3,0.8059,0.075014,0.875,5.6645,1.0131,0.169607,1.0822,0.06511,1.4737,0.013942,inferred,Stations_USGS
OBS_163,Kato Kopanakion,21.82,37.27,macroseismic,500.15,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_394,Zachloritika,22.17,38.17,macroseismic,900.0,5.0,0.3,0.8059,0.105344,0.875,5.6645,1.0131,0.202755,1.0822,0.052876,1.4737,0.011042,inferred,Stations_USGS
obs_280,PAPPADIANIKA  LAKONIA(1.484),22.859,36.696,macroseismic,686.91,4.0,0.3,0.8059,0.01795,0.875,2.1544,1.0131,0.028115,1.0822,0.030184,1.4737,0.006389,inferred,Stations_USGS
obs_313,LAMIA  PHTHIOTIDA(44084),22.437,38.913,macroseismic,437.9,4.0,0.3,0.8059,0.035115,0.875,2.1544,1.0131,0.04038,1.0822,0.02168,1.4737,0.003887,inferred,Stations_USGS
obs_345,SCHIMATARI  VIOTIA(7302),23.613,38.341,macroseismic,431.45,4.0,0.3,0.8059,0.024517,0.875,2.1544,1.0131,0.033266,1.0822,0.025882,1.4737,0.005072,inferred,Stations_USGS
obs_109,AMPELOKIPOI  ACHAIA(436),22.317,38.1,macroseismic,900.0,4.5,0.3,0.8059,0.069921,0.875,3.9349,1.0131,0.122201,1.0822,0.031482,1.4737,0.005796,inferred,Stations_USGS
OBS_385,Vrachnaiika,21.485,38.105,macroseismic,271.25,5.5,0.3,0.8059,0.095465,0.875,8.1544,1.0131,0.215884,1.0822,0.101091,1.4737,0.021446,inferred,Stations_USGS
OBS_254,Mystras,22.37,37.07,macroseismic,900.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_215,Lithakia,20.833,37.717,macroseismic,732.79,4.0,0.3,0.8059,0.022233,0.875,2.1544,1.0131,0.031556,1.0822,0.027161,1.4737,0.005453,inferred,Stations_USGS
obs_48,ISOMA  ACHAIA(509),21.695,38.098,macroseismic,326.1,5.0,0.3,0.8059,0.076252,0.875,5.6645,1.0131,0.171074,1.0822,0.06446,1.4737,0.013786,inferred,Stations_USGS
OBS_51,Anthili,22.467,38.85,macroseismic,229.21,4.0,0.3,0.8059,0.03754,0.875,2.1544,1.0131,0.041862,1.0822,0.020978,1.4737,0.0037,inferred,Stations_USGS
OBS_335,Skourochorion,21.35,37.67,macroseismic,197.31,5.0,0.3,0.8059,0.061383,0.875,5.6645,1.0131,0.136791,1.0822,0.073625,1.4737,0.016001,inferred,Stations_USGS
obs_261,KORINTHOS  KORINTHIA(27412),22.936,37.931,macroseismic,383.69,4.0,0.3,0.8059,0.034726,0.875,2.1544,1.0131,0.040139,1.0822,0.0218,1.4737,0.00392,inferred,Stations_USGS
OBS_229,Mandra,23.5,38.07,macroseismic,453.51,4.0,0.3,0.8059,0.025512,0.875,2.1544,1.0131,0.033987,1.0822,0.02538,1.4737,0.004925,inferred,Stations_USGS
OBS_87,Diavolitsion,21.97,37.28,macroseismic,275.8,4.0,0.3,0.8059,0.024473,0.875,2.1544,1.0131,0.033234,1.0822,0.025905,1.4737,0.005079,inferred,Stations_USGS
OBS_155,Kastellion,22.417,38.683,macroseismic,900.0,5.0,0.3,0.8059,0.078259,0.875,5.6645,1.0131,0.173427,1.0822,0.063441,1.4737,0.013542,inferred,Stations_USGS
OBS_209,Leontarion,23.13,38.28,macroseismic,353.45,4.0,0.3,0.8059,0.033198,0.875,2.1544,1.0131,0.039176,1.0822,0.022289,1.4737,0.004052,inferred,Stations_USGS
OBS_382,Vomvokou,21.82,38.42,macroseismic,780.12,5.0,0.3,0.8059,0.08433,0.875,5.6645,1.0131,0.180374,1.0822,0.060602,1.4737,0.012865,inferred,Stations_USGS
OBS_63,Astros,22.717,37.4,macroseismic,586.96,4.5,0.3,0.8059,0.044299,0.875,3.9349,1.0131,0.06789,1.0822,0.049958,1.4737,0.011029,inferred,Stations_USGS
OBS_183,Koroneia,22.95,38.33,macroseismic,399.85,4.0,0.3,0.8059,0.038502,0.875,2.1544,1.0131,0.042808,1.0822,0.020554,1.4737,0.003588,inferred,Stations_USGS
obs_353,VALTETSINIKO  ARKADIA(649),22.094,37.716,macroseismic,532.15,3.5,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_2,ERATEINI  PHOKIDA(572),22.223,38.366,macroseismic,553.77,7.0,0.3,0.8059,0.399553,0.875,24.3263,1.0131,0.646046,1.0822,0.245113,1.4737,0.047983,inferred,Stations_USGS
obs_406,PLATAIES  VIOTIA(1210),23.259,38.207,macroseismic,900.0,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_33,ELAIONAS  PHOKIDA(533),22.424,38.538,macroseismic,900.0,5.5,0.3,0.8059,0.120811,0.875,8.1544,1.0131,0.244332,1.0822,0.087505,1.4737,0.018243,inferred,Stations_USGS
OBS_22,Agios Stefanos,23.58,38.133,macroseismic,823.43,4.0,0.3,0.8059,0.024661,0.875,2.1544,1.0131,0.033371,1.0822,0.025807,1.4737,0.00505,inferred,Stations_USGS
OBS_347,Stamna,21.27,38.52,macroseismic,475.66,4.0,0.3,0.8059,0.030958,0.875,2.1544,1.0131,0.037727,1.0822,0.02307,1.4737,0.004268,inferred,Stations_USGS
obs_88,PYRGOS  KORINTHIA(529),22.442,38.092,macroseismic,833.66,5.0,0.3,0.8059,0.091004,0.875,5.6645,1.0131,0.187743,1.0822,0.057838,1.4737,0.012209,inferred,Stations_USGS
obs_386,AGIOS-DIMITRIOS-ZARAKOS  LAKONIA(850),22.828,36.965,macroseismic,566.58,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_327,AMPELAKIA  PIREAS(4387),23.522,37.947,macroseismic,408.61,4.0,0.3,0.8059,0.024664,0.875,2.1544,1.0131,0.033373,1.0822,0.025806,1.4737,0.00505,inferred,Stations_USGS
obs_18,KALOUSI  ACHAIA(276),21.781,38.021,macroseismic,710.68,5.5,0.3,0.8059,0.104711,0.875,8.1544,1.0131,0.226634,1.0822,0.095522,1.4737,0.020127,inferred,Stations_USGS
obs_294,DIAVOLITSI  MESSINIA(979),21.961,37.311,macroseismic,528.04,4.0,0.3,0.8059,0.024954,0.875,2.1544,1.0131,0.033584,1.0822,0.025658,1.4737,0.005006,inferred,Stations_USGS
obs_404,THESPROTIKO  PREVEZA(1936),20.805,39.217,macroseismic,347.07,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
OBS_111,Filia,22.12,37.83,macroseismic,900.0,4.0,0.3,0.8059,0.039376,0.875,2.1544,1.0131,0.044065,1.0822,0.020017,1.4737,0.003448,inferred,Stations_USGS
obs_278,KASTOREIO  LAKONIA(753),22.32,37.165,macroseismic,666.71,4.0,0.3,0.8059,0.023188,0.875,2.1544,1.0131,0.03228,1.0822,0.026604,1.4737,0.005286,inferred,Stations_USGS
obs_336,ASOPIA  VIOTIA(1038),23.505,38.297,macroseismic,469.16,4.0,0.3,0.8059,0.025939,0.875,2.1544,1.0131,0.034293,1.0822,0.025173,1.4737,0.004865,inferred,Stations_USGS
obs_84,LYKOPORIA  KORINTHIA(1042),22.5,38.121,macroseismic,514.2,5.0,0.3,0.8059,0.090541,0.875,5.6645,1.0131,0.18724,1.0822,0.058019,1.4737,0.012252,inferred,Stations_USGS
obs_303,PYLOS  MESSINIA(2473),21.706,36.964,macroseismic,580.51,4.0,0.3,0.8059,0.020154,0.875,2.1544,1.0131,0.029928,1.0822,0.028508,1.4737,0.005864,inferred,Stations_USGS
obs_208,LANKADIA  ARKADIA(990),22.038,37.673,macroseismic,658.27,4.0,0.3,0.8059,0.033804,0.875,2.1544,1.0131,0.03956,1.0822,0.022091,1.4737,0.003999,inferred,Stations_USGS
obs_120,KATOUNA  AITOLOAKARNANIA(2.763),21.058,38.866,macroseismic,651.75,4.5,0.3,0.8059,0.043436,0.875,3.9349,1.0131,0.066192,1.0822,0.050564,1.4737,0.011179,inferred,Stations_USGS
obs_223,MANDRA  DYTIKI-ATTIKI(11343),23.405,38.132,macroseismic,611.27,4.0,0.3,0.8059,0.02713,0.875,2.1544,1.0131,0.035134,1.0822,0.024622,1.4737,0.004706,inferred,Stations_USGS
OBS_272,Pantanassa,21.57,38.58,macroseismic,600.0,4.0,0.3,0.8059,0.038224,0.875,2.1544,1.0131,0.042411,1.0822,0.02073,1.4737,0.003634,inferred,Stations_USGS
obs_359,AETOS  AITOLOAKARNANIA(803),21.102,38.703,macroseismic,404.85,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_244,AGNANTERO  KARDITSA(2129),21.842,39.485,macroseismic,208.72,4.0,0.3,0.8059,0.022534,0.875,2.1544,1.0131,0.031786,1.0822,0.026981,1.4737,0.005399,inferred,Stations_USGS
OBS_374,Vari,23.78,37.82,macroseismic,454.04,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_145,RIOLOS  ACHAIA(725),21.443,38.071,macroseismic,287.71,4.0,0.3,0.8059,0.035037,0.875,2.1544,1.0131,0.040332,1.0822,0.021704,1.4737,0.003894,inferred,Stations_USGS
obs_403,PREVEZA  PREVEZA(15119),20.754,38.99,macroseismic,283.21,3.0,0.3,,,,,,,,,,,inferred,Stations_USGS
obs_248,SOPHADES  KARDITSA(5497),22.11,39.323,macroseismic,219.46,4.0,0.3,0.8059,0.025282,0.875,2.1544,1.0131,0.033822,1.0822,0.025493,1.4737,0.004958,inferred,Stations_USGS
OBS_50,Ano Vlasia,21.9,38.0,macroseismic,745.78,5.0,0.3,0.8059,0.079227,0.875,5.6645,1.0131,0.17455,1.0822,0.062965,1.4737,0.013429,inferred,Stations_USGS
obs_81,KAISARI  KORINTHIA(486),22.561,37.938,macroseismic,581.0,5.0,0.3,0.8059,0.076859,0.875,5.6645,1.0131,0.171788,1.0822,0.064147,1.4737,0.013711,inferred,Stations_USGS
obs_23,PETSAKOI  ACHAIA(220),22.027,38.104,macroseismic,900.0,5.5,0.3,0.8059,0.124256,0.875,8.1544,1.0131,0.24797,1.0822,0.08601,1.4737,0.017894,inferred,Stations_USGS
obs_66,GRAMMATIKOU  AITOLOAKARNANIA(1037),21.5,38.534,macroseismic,485.76,5.0,0.3,0.8059,0.070024,0.875,5.6645,1.0131,0.162077,1.0822,0.067915,1.4737,0.014617,inferred,Stations_USGS
obs_38,MARATHIAS  PHOKIDA(367),22.016,38.396,macroseismic,900.0,5.5,0.3,0.8059,0.139608,0.875,8.1544,1.0131,0.263631,1.0822,0.080083,1.4737,0.016518,inferred,Stations_USGS
